@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' pas mal mais le opérateur ne être pas du tout le bon , je avoir un full skin  zombie et sur le application cela me mettre un black  naked  '
bien, ' pas mal bon application que je conseiller pour le joueur de cod  advanced  warfare  ; - ) '
bien, ' on recruter QUEBEC  REAPER  : ) c  être son le clan le nom avec le sourire '
mauvais, ' marche pas : ( il me reconnaître pas mon compte et quand j  en créer un nouveau son se connecter pas ?  '
neutre, ' problème emblème et historique on ne pouvoir pas besoin mettre le même emblème que le team . on ne voir pas non plus son historique du différent call  of  . sinon correct comme appli  cela rappel black  ops  sans changement . '
bien, ' LG  L9  application super à par quelque beug  au niveau du emblème . recruter RpZGanjaFamilly  '
neutre, ' le édition de embleme  marche pas ... '
neutre, ' Probleme  bonjour on ne gagner aucun xp  de clan depuis hier son ce être aretter  de monter et on et lvl  @card@ et on avoir aucun jeton que l  on devai  gagner merci de resoudre  se souci '
bien, ' problème embleme  pas moyen de sauvegarder mon embleme  . sinon à part cela sans appartenir à un clan elle ne servir à rien ... '
bien, ' recruter le team PSCM  recruter sur ps3  se entretenir avec kevin2995  ou envoyer votre demande sur le application '
bien, ' elle marcher très bien la|le appli  changer votre portable de merde '
bien, ' Tres  bon appli  dommage que on pouvoir pas personnaliser son personnage '
bien, ' GT  : alexrom51  faucon Royal recruter joueur Xbox  @card@ venir sinon bon applis  '
bien, ' je pouvoir gérer mon clan à distance ce être trop bien . '
mauvais, ' super , vraiment nul super le éditeur de emblème , il marquer problème de connection  quand je enregistrer ... marre de faire du emblème pour que il être supprimer par le appli  . à désinstaller  '
mauvais, ' gros bug  le application dans le ensemble être bon mais je ne arriver pas avoir avoir acces  avoir mon clan , donc sans acces  au clan le appli  me servir avoir rien et de temps en temps plus acces  avoir mon compte . vite un mise avoir jour ! ! '
bien, ' chercher clan je chercher un clan dynamique sympa et qui faire le guerre de clan ! je suivre|être majeur je préciser depuis longtemps ?  '
bien, ' ty  smoky  salut le team Ty  smoky  recruter ps3  ps4  '
neutre, ' Probleme  dans operateur  le appli  en être être bien mais je avoir modifier mon perso  dans le jeu mais sur le appli  je ne voir pas le modification avoir corriger please ... . '
mauvais, ' inutile application inutile et qui ne fonctionner pas correctement . '
bien, ' clan le clan Critical20  recruter bon entente ! : ) am  '
mauvais, ' son marche pas '
bien, ' AmP  Appel  Moi  Papa  on recruter sur Xbox  @card@ et Xbox  One  ! niveau @card@ déjà ! contacter AmP  x  ChucK  '
neutre, ' mais j  avoir pas trouver le classe '
bien, ' comment faire on pour monter le niveau du clan '
bien, ' chercher clan mon psn  : dont_you_kild(je  suivre|être prestige @card@ lvl25  ) '
bien, ' petit problème le partie pour le emblème ne marcher pas . on ne pouvoir pas copie ou créer un emblème . merci de prendre en compte ce problème . '
mauvais, ' Probleme  embleme  impossible de sauvegarder un embleme  cree  via le editeur  ! '
mauvais, ' bof pour moi le application charger puis me dire que le connexion au serveur avoir être perdre '
mauvais, ' incomplet je trouver que ce application mériter plus de contenu et de fonctionnalité , comme par exemple pouvoir créer son classe , son emblème etc ... '
neutre, ' avoir pouvoir meme  pas cheker  le guerre de cln  voir le mode qun  devoir faire comment tu vouloir faire le geurre  de clan ... '
bien, ' excellent ce application fonctionner très bien il y avoir aucun bug  son valoir un @card@ star '
mauvais, ' Bug  je arriver pas à connecter mon compte , il me dire de jouer au moins un partie multijoueur  alors que je avoir du en faire un 100aine  '
mauvais, ' gros bug  sur le note @card@ il marcher super bien sur mon LG  G3  mais la , il planter et se arrêter aussitôt ouvrir '
mauvais, ' on ne pouvoir pas ajouter dimage  , juste modifier celui de base effet correction du œil rouge et ce tout desinstalle  nul '
mauvais, ' son fonctionner pas quand je cliquer sur licone  je peu attendre longtemps son reste un image blanc savoir domage  laplication  avoir lair  genial  '
mauvais, ' utilisation impossible je suivre|être sur un tablette samsung  et l  appli  telechargee  n  avoir rien avoir avec le descriptif . on pouvoir juste choisir un photo et lui mettre un effet ... . je ne comprendre pas '
bien, ' super application . ce être dommage que le on ne pouvoir pas écrire . '
bien, ' cool simple cool , et le version français ? ? '
mauvais, ' Pourrrriiiiiii  avoir apeine  télécharger  que ca  plante déjà ... Nul  comme Appli  . je déconseiller '
bien, '
bien, ' Photoshop  super c  , être vraiment super cool merci pour ce super apli  ! !(=  '
mauvais, ' je croiyer  en voiyent  plusieur  vidéo du Youtubers  ton je aller pouvoir faire plein de truc mais non on pouvoir presque rien faire en plus sur tablette et portable pouvoir le faire ! ! ! '
bien, ' au top pas aussi bien que sur pc  mais très complet pour du photo de téléphone ! '
bien, ' trop cool cela me avoir beaucoup plaire|pleuvoir . avec cela je pouvoir changer tout mon photo et impressionner mon ami ! '
mauvais, ' idem , sur samsung  tab3  , on pouvoir rien faire ! ! sauf selectionner  un photo et mettre un filtre ce être tout ! encore décevoir par un appli  qui marcher pas ou fonctionner mal.  . '
mauvais, ' décevoir je avoir acheter le version touch  pour mon galaxy  noter @card@ et bien 8€  perdre car le application ne avoir pas compatible avec mon galaxy  noter @card@ et ce version express être nul voir que elle planter à chaque foi|fois que je ouvrer|ouvrir un photo . je aimer pouvoir retrouver mon photoshop  touch  sur mon note @card@ car si je la|le avoir payer|payer ce être que je en avoir le utilité '
bien, ' le meilleur application de retouche . superbe application , beaucoup de filtre et de option , très impressionnant en être gratuit ! il manquer juste le possibilité de marquer un texte sur le photo . '
bien, ' super je aimer beaucoup ce application , le résultat être excellent . tout baigner '
bien, ' je aimerf  ! ! ! ! ! ! ! ! ! je aimer beaucoup photoshop  ! je la|le avoir aussi sur ordi  et sur mobile toujours aussi bien . ! en + il être non payant ! un énorme bravo au dévélopeur  ! conseil : télécharger  vite ce appli  ! ! ! ! ! ! ! ! ! '
bien, ' super ce être un très bon application qui prendre beaucoup de place mais cela valoir le coup ! !?  '
mauvais, ' bref L application avoir être chouette si on avoir plus que du choix d  effet '
bien, ' super C trop bien , je aller pouvoir faire plein de truc avec . '
bien, ' excellent ! je avoir le premium  o  top ! '
mauvais, ' impossible à ouvrir je avoir un Xperia  E1  et le application se fermer automatiquement dès que je essayer de la|le ouvrir . dommage '
mauvais, ' inutilisable je avoir Photoshop  Touch  sur mon Note  @card@ , il ne être plus compatible avec le note @card@ ! donc je perdre mon 8€  ... Malheureusement  Photoshop  Express  ne pouvoir pas le remplacer puisqu\'il  se refermer dès que je sélectionner un photo à modifier . vite redonner moi Photoshop  Touch  ! ! ! '
bien, ' je le vivre . ce être cela mon passion . Ahhhhhhh  ouais ce être bien super . je aimere  très bien le nouveau version '
bien, ' App  intéressant on essayer on atteindre notre objectif . bon chance à tout le utilisateur . '
bien, ' bon application il être vraiment super , je le recommander . '
bien, ' bien vrai il me manquer juste le application de ajout de texte . '
mauvais, ' nul ce être de le merde on pouvoir juste mettre en couleur vraiment trop nul '
mauvais, ' cela ne marcher pas ! quand je ouvrer|ouvrir le appli  , je avoir un écran blanc et après je avoir un notification comme quoi le application ne répondre plus ... je ne le conseiller pas ... . '
bien, ' merci Adobe  ! un excellent application pour me amuser un peu avec mon production quand je ne suivre|être pas dans mon studio . bien sympathique . '
mauvais, ' ce être pas impressionnant sur le tablette on pouvoir jjuste  mettre du effet c  tt  ! '
mauvais, ' Bug  Galaxy  Note  @card@ le appli  se fermer dès que je sélectionner un filtre sur un photo ... '
bien, ' Toooop  ce appli  être superbe j  adoooore  wonderful  '
bien, ' Cooool  coool  '
neutre, ' très bien très efficace en tant que expérience mais pas trop professionnel '
mauvais, ' Coool  Coooool  '
bien, ' cool C cool '
bien, ' super moi être photographe , je trouver ce aplis  génial je vous le recommende  . . pour plus de info  sur moi : mon facebook  : statut Squoite  '
bien, ' cool cela être cool que on pouvoir écrire mais sinon ce être super '
bien, ' en @card@ mot , super cool ! ah non ca  en faire @card@ mais ca  le merite  grace  avoir ca  je devenir un pro : P  au fait je suivre|être lolman  sur clash of  clan rien avoir voir mais je modifier du truc ! mais le telechargement  de ce appli  être asser  long '
bien, ' bravo presque parfait et encore mieux avec au moins le hall de enregistrement qui être connaître à le avance . pour le porte de embarquement , il être bon de la|le ajouter dès que elle être définir . '
bien, ' uper  appli  '
mauvais, ' application si arrete  il me être impossible de ouvrir le carte de embarquement , le application se arrete  avec un message de erreur signifant  que le application se être arretée  chaque foi|fois que je tenter de ouvrir un carte de embarquement . je avoir ce probleme  depuis le mise avoir jour recente  . '
mauvais, ' absence de carte de embarquement , enregistrement peu pratique Commentaire:1-  C\'  être extrêmement pénible , le carte de embarquement ne être jamais disponible sur le vol que je réserver . soit je ne avoir pas de chance , soit cela ne marcher pas . de plus , il être maintenant impossible de obtenir son carte par SMS  ou MMS  . bref , il falloir se trainer un page A4  ... pratique . @card@ Pour  se enregistrer , il falloir connaître par cœur son numéro de vol et de réservation et faire le aller et venir entre plusieurs écran de le application ( " Mes  vol " et " S\'  enregistrer " ) ... . finalement ce être un application pratique à condition de avoir un papier , un crayon , un imprimante . '
bien, ' très fonctionnel Les+  : très bon appli  , pratique , fonctionnel et robuste au mauvais comm  ( 3G-  ) . mettre à jour en temps réel de le horaire , par exemple en cas de retard . Les-  : ( un petit peu gros ) . seul bémol : le préférence de siège ( allée/hublot  ... ) saisir dans le profil de voyageur sur le site AF  sembler ne pas être prendre en compte . problème de ce appli  ou du système de de résa  AF  en général ? je ne savoir pas . autre amélioration possible : indiquer si possible le porte de embarquement dès que elle être connaître . Ca  éviter de traverser du aérogare en courant ... . '
bien, ' très bon appli  pas grand chose à dire . esthétique et fonctionnel . un réussite . '
bien, ' très efficace bravo pour le carte de embarquement disponible hors ligne . '
bien, ' avoir marche très bien '
bien, ' y ) '
bien, ' rès  utile '
bien, ' très pratique tout le information dont je avoir besoin être la ! ! : - ) '
bien, ' OK  sauf agenda . pourquoi diable inscrire le vol dans PC Sync  et pas dans le agenda Google  de son choix . '
bien, ' superbe application ! quel évolution depuis le ancien version : ce être le jour et le nuit ! et le mise à jour régulier être appréciable . continuer comme cela : - ) '
bien, ' net amélioration bon application qui permettre de gagner du temps . net amélioration suite à le màj  . le ergonomie être bien mieux . plus aucun probleme  lors de le enregistrement . '
neutre, ' encore du bugs  mieux que avant mais maintenant impossible de avoir le plan de cabine pour changer de siège ... . '
bien, ' vraiment un bon application mais où être passer le tarif jeune depuis le dernier mise à jour ? ? ? il y avoir également un souci lors de le réservation du billet depuis lundi . je attendre le mise à jour pour voir si cela aller mieux . '
mauvais, ' impossible à utiliser idem nouveau version . cela planter et cela mouliner pendant du minute . ... . cela plante avoir chaque foi|fois que je l  utiliser . impossible de obtenir mon boarding  pass  . impossible de regarder mon reservations  . bref rien absolument rien ne fonctionner sur mon Galaxy  S4  . catastrophique '
