@relation play_store_comments
@attribute class {mauvais, neutre, bien}
@attribute text String
@data
bien, ': Super Commentaire : Appli 4 étoile , vous aurez la 5eme en rajoutant le classement de buteurs ! C très important '
mauvais, ': De pire en pire ... Commentaire : Bug de plus en plus important ... pubs chiantes ... probleme d horaires ... si c est pour faire de la merde arretez les maj et remettez les precedentes versions , ou faites un autre job les gars '
bien, ': Impec ! ! ! Commentaire : Il faudrait pouvoir régler le son des alertes car ma femme fait des bons toutes les 2 min . ; - ) et pouvoir choisir les côtes des différents " bookmakers " '
mauvais, ': Commentaire:1 étoile car demande un peu trop d\' autorisations , certaines étant inutiles ( infos appels ? ? ? ) '
bien, ': Super Commentaire : Elle est bien pour voir les résultats mais les descriptions ne sont pas très clair '
bien, ': Cool cool Commentaire : Ces super souvent je regard le match au travail même si ya pas télévision '
neutre, ': BUG Commentaire : Désinstalle , réinstalle , Désinstalle , réinstalle ... et toujours des bugs , quel dommage car cette ampli est super sinon ... '
bien, ': Commentaire : xcellent tout est dans le titre seul bémol le réglage des notifications qu\' on ne peu pas changer . '
bien, ': Cool Commentaire : Cool '
neutre, ': Probleme Commentaire : Bonjour je fais parti de l\' équipe de choc EDC , nous sommes au niveau 7 pour notre clan et les points de banque que l\' on aurait dû gagner n\' apparaisse pas du tout . Pourquoi ? Et comment justement gagne t\' on les xp de clans ? Nous ne savons pas du tout rien n\' est expliquer . J\' attend votre reponse . '
bien, ': Quelques bugs mais magnifique Commentaire : L\' application est parfaite mais si il y avait plus de couleurs pour les emblèmes et qu\' on pouvait modifier ses classes cela aurai été encore mieux ! ! ; ) '
bien, ': Sa c bon Commentaire : Trop énorme ! Pour information je recherche un clan sur ps4 je suis majeur et fini 2 fois le jeu en mode , commando et vétéran '
neutre, ': Assez bien Commentaire : Je ne peut pas faire d\' enblème , ne sert pas a grand chose mais bien quand même . Télécharger le et juger de vous même '
bien, ': Prestige ancien call of Commentaire : Les prestiges des précédents call of ne s\' affichent pas pour tout le monde sur le profil , petit détail mais bon , si c\' est là , autant que ça fonctionne . '
neutre, ': Beug depuis hier Commentaire : Depuis que j\' ai fait un emblème via mon smartphone ( samsung galaxy s 3 ) l\' appli ne veut plus s\' ouvrir . . . '
mauvais, ': Nul Commentaire : On peut tester tout les mots de passe il vont dire que ce n est pas bon '
bien, ': Pas mal mais Commentaire : l\' opérateur n\' est pas du tout le bon , j\' ai un full skin zombie et sur l\' application ça me met un black naked '
bien, ': Pas mal Commentaire : Bonne application que je conseille pour les joueurs de cod advanced warfare ; - ) '
bien, ': On recrute Commentaire : QUEBEC REAPER : ) c est sa le clans Le nom avec le sourire '
mauvais, ': Marche pas : ( Commentaire : Il me reconnait pas mon compte et quand j en créé un nouveau sa se connecte pas ? '
neutre, ': Problème emblème et historique Commentaire : On ne peut pas besoin mettre le même emblème que la team . On ne voit pas non plus son historique des différents call of . Sinon correct comme appli ça rappel black ops sans changement . '
bien, ': LG L9 Commentaire : Application super à par quelque beug au niveau des emblèmes . Recrute RpZGanjaFamilly '
neutre, ': Commentaire : L\' édition d\' embleme marche pas ... '
neutre, ': Probleme Commentaire : Bonjour on ne gagne aucun xp de clan depuis hier sa c\' est aretter de monter et on et lvl 9 et on a aucun jeton que l on devai gagner merci de resoudre se soucis '
bien, ': Problème embleme Commentaire : Pas moyen de sauvegarder mon embleme . Sinon à part ça sans appartenir à un clan elle ne sert à rien ... '
bien, ': Recrute Commentaire : La team PSCM recrute sur ps3 s\' entretenir avec kevin2995 ou envoyer votre demande sur l\' application '
bien, ': Commentaire : Elle marche très bien l\' appli changer votre portable de merde '
bien, ': Commentaire : Tres bonne appli dommage qu\' on peut pas personnaliser son personnage '
bien, ': GT : alexrom51 Commentaire : Faucon Royal recrute joueur Xbox 360 venez sinon bonne applis '
bien, ': Commentaire : Je peux gérer mon clan à distance c\' est trop bien . '
mauvais, ': Super , vraiment nul Commentaire : Super l\' éditeur d\' emblèmes , il marque problème de connection quand j\' enregistre ... marre de faire des emblèmes pour qu\' ils soient supprimé par l\' appli . A désinstaller '
mauvais, ': Gros bug Commentaire : L\' application dans l\' ensemble est bonne mais je n\' arrive pas a avoir acces a mon clan , donc sans acces au clan l\' appli me sert a rien et de temps en temps plus acces a mon compte . Vite une mise a jour ! ! '
bien, ': Cherche clan Commentaire : Je cherche un clan dynamique sympa et qui fais les guerres de clan ! Je suis majeur je précise depuis longtemps ? '
bien, ': ty smoky Commentaire : salut la teams Ty smoky recrute ps3 ps4 '
neutre, ': Probleme dans operateur Commentaire : L\' appli en soit est bien mais j\' ai modifié mon perso dans le jeu mais sur l\' appli je ne vois pas les modifications a corriger please ... . '
mauvais, ': Inutile Commentaire : Application inutile et qui ne fonctionne pas correctement . '
bien, ': Clan Commentaire : Le clan Critical20 recrute bonne entente ! : ) am '
mauvais, ': Commentaire : Sa marche pas '
bien, ': AmP Appel Moi Papa Commentaire : On recrute sur Xbox 360 et Xbox One ! Niveau 2 déjà ! Contactez AmP x ChucK '
neutre, ': Commentaire : Mais j ai pas trouver les classes '
bien, ': Commentaire : Comment fait on pour monter le niveau du clan '
bien, ': Commentaire : Cherche clan mon psn : dont_you_kild(je suis prestige 1 lvl25 ) '
bien, ': Petit Problème Commentaire : La partie pour les emblèmes ne marche pas . On ne peux pas copie ou créer un emblème . Merci de prendre en compte ce problème . '
mauvais, ': Probleme embleme Commentaire : Impossible de sauvegarder une embleme cree via l\' editeur ! '
mauvais, ': Bof Commentaire : Pour moi l\' application charge puis me dit que la connexion au serveur a été perdue '
mauvais, ': Incomplet Commentaire : Je trouve que cette application mériterais plus de contenu et de fonctionnalité , comme par exemple pouvoir créer ses classes , ses emblèmes etc ... '
neutre, ': Commentaire : Ont peux meme pas cheker la guerre de cln voir les modes qun doit faire comment tu veux faire la geurre de clan ... '
bien, ': Excellent Commentaire : Cette application fonctionne très bien il y a aucun bug sa vaut un 5 stars '
mauvais, ': Bug Commentaire : J\' arrive pas à connecter mon compte , il me dit de jouer au moins une partie multijoueur alors que j\' ai du en faire une 100aine '
mauvais, ': Gros bug sur le Note 4 Commentaire : Il marchait super bien sur mon LG G3 mais la , il plante et s\' arrête aussitôt ouvert '
mauvais, ': On ne peut pas ajouter dimage , juste modifier celle de base effet correction des yeux rouges et ces tout desinstalle Commentaire : Nul '
mauvais, ': Commentaire : Sa fonctionne pas quand je clique sur licone je peu attendre longtemps sa reste une image blanche sais domage laplication a lair genial '
mauvais, ': Utilisation impossible Commentaire : Je suis sur une tablette samsung et l appli telechargee n a rien avoir avec le descriptif . On peut juste choisir une photo et lui mettre un effet ... . je ne comprend pas '
bien, ': Commentaire : Super application . C\' est dommage que l\' on ne puisse pas écrire . '
bien, ': Cool Commentaire : Simple cool , et la version française ? ? '
mauvais, ': Pourrrriiiiiii Commentaire : A apeine télécharger que ca plante déjà ... Nul comme Appli . Je déconseille '
bien, '
bien, ': Photoshop Commentaire : Super c , est vraiment super cool merci pour cette super apli ! !(= '
mauvais, ': Je croiyer Commentaire : En voiyent plusieur vidéo des Youtubers tes je vais pouvoir faire plein de trucs mais non on peux presque rien faire en plus sur tablette et portable peut le faire ! ! ! '
bien, ': Au top Commentaire : Pas aussi bien que sur pc mais très complet pour des photos de téléphone ! '
bien, ': Trop cool Commentaire : Ça m\' a beaucoup plu . Avec ça je peux changer toutes mes photos et impressionner mes amis ! '
mauvais, ': Commentaire : Idem , sur samsung tab3 , on peut rien faire ! ! Sauf selectionner une photo et mettre un filtre c\' est tout ! Encore déçu par une appli qui marche pas ou fonctionne mal. . '
mauvais, ': Déçu Commentaire : J\' avais acheté le version touch pour mon galaxy note 3 et bien 8€ perdu car l\' application n\' ai pas compatible avec mon galaxy note 4 et cette version express est nul vu qu\' elle plante à chaque fois que j\' ouvre une photo . j\' aimerais pouvoir retrouver mon photoshop touch sur mon note 4 car si je l\' ai payé c\' est que j\' en avais l\' utilité '
bien, ': La meilleure application de retouche . Commentaire : Superbe application , beaucoup de filtres et d\' options , très impressionnant en étant gratuit ! Il manque juste la possibilité de marquer un texte sur la photo . '
bien, ': Super Commentaire : J\' aime beaucoup cette application , les résultats sont excellent . Tout baigne '
bien, ': J\' kifff ! ! ! ! ! ! ! ! ! Commentaire : J\' aime beaucoup photoshop ! Je l\' ai aussi sur ordi et sur mobile toujours aussi bien . ! En + il est non payant ! Un énorme bravo au dévélopeur ! Conseils : télécharger vite cette appli ! ! ! ! ! ! ! ! ! '
bien, ': Super Commentaire : C\' est une très bonne application qui prend beaucoup de place mais ça vaut le coup ! !? '
mauvais, ': Bref Commentaire : L application aurai été chouette si on avait plus que des choix d effet '
bien, ': Super Commentaire : C trop bien , je vais pouvoir faire plein de truc avec . '
bien, ': Excellent ! Commentaire : J\' ai le premium o top ! '
mauvais, ': Impossible à ouvrir Commentaire : J\' ai un Xperia E1 et l\' application se ferme automatiquement dès que j\' essaye de l\' ouvrir . Dommage '
mauvais, ': Inutilisable Commentaire : J\' avais Photoshop Touch sur mon Note 3 , il n\' est plus compatible avec le Note 4 ! Donc je perds mes 8€ ... Malheureusement Photoshop Express ne peut pas le remplacer puisqu\'il se referme dès que je sélectionne une photo à modifier . Vite redonnez moi Photoshop Touch ! ! ! '
bien, ': Commentaire : Je le vis . C\' est ça ma passion . Ahhhhhhh ouais c\' est bien super . Je kiffe très bien la nouvelle version '
bien, ': App intéressante Commentaire : On essaye on atteint notre objectif . Bonne chance à tous les utilisateurs . '
bien, ': Bonne application Commentaire : Il est vraiment super , je le recommande . '
bien, ': Commentaire : Bien vrai il me manque juste l\' application d\' ajout de texte . '
mauvais, ': Nul Commentaire : C\' est de la merde on peut juste mettre en couleur vraiment trop nul '
mauvais, ': Ça ne marche pas ! Commentaire : Quand j\' ouvre l\' appli , j\' ai un écran blanc et après j\' ai une notification comme quoi l\' application ne répond plus ... Je ne le conseille pas ... . '
bien, ': Merci Adobe ! Commentaire : Une excellente application pour m\' amuser un peu avec ma production quand je ne suis pas dans mon studio . Bien sympathique . '
mauvais, ': Commentaire : c\' est pas impressionnant sur les tablette on peut jjuste mettre des effets c tt ! '
mauvais, ': Bug Galaxy Note 4 Commentaire : L\' appli se ferme dès que je sélectionne un filtre sur une photo ... '
bien, ': Toooop Commentaire : Cette appli est superbe j adoooore wonderful '
bien, ': Commentaire : Cooool coool '
neutre, ': Très bien Commentaire : Très efficace en tant que expérience mais pas trop professionnelle '
mauvais, ': Coool Commentaire : Coooool '
bien, ': Cool Commentaire : C cool '
bien, ': Super Commentaire : Moi étant photographe , je trouve cette aplis génial je vous la recommende . . Pour plus d\' info sur moi : mon facebook : Statut Squoite '
bien, ': Cool Commentaire : Ça serait cool qu\' on puisse écrire mais sinon c\' est super '
bien, ': Commentaire : En 1 mot , super cool ! Ah non ca en fait 2 mais ca le merite grace a ca je deviens un pro : P au fait je suis lolman sur clash of clans rien a voir mais je modifie des trucs ! Mais le telechargement de cette appli est asser long '
bien, ': Bravo Commentaire : Presque parfait et encore mieux avec au moins le hall d\' enregistrement qui est connu à l\' avance . Pour la porte d\' embarquement , il serait bon de l\' ajouter dès qu\' elle est définie . '
bien, ': Commentaire : uper appli '
mauvais, ': Application s\' arrete Commentaire : Il m\' est impossible d\' ouvrir la carte d\' embarquement , l\' application s\' arrete avec un message d\' erreur signifant que l\' application s\' est arretée chaque fois que je tente d\' ouvrir une carte d\' embarquement . J\' ai ce probleme depuis la mise a jour recente . '
