@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': décevoir : je avoir acheter le version pour mon noter @card@ et bien perdre car le application ne avoir pas compatible avec mon noter @card@ et ce version express être nul voir que elle planter à chaque foi|fois que je ouvrer|ouvrir un photo . je aimer pouvoir retrouver mon sur mon note @card@ car si je la|le avoir payer|payer ce être que je en avoir le utilité '
bien, ': le meilleur application de retouche . commentaire : superbe application , beaucoup de filtre et de option , très impressionnant en être gratuit ! il manquer juste le possibilité de marquer un texte sur le photo . '
bien, ': super : je aimer beaucoup ce application , le résultat être excellent . tout baigner '
bien, ': je ! ! ! ! ! ! ! ! ! commentaire : je aimer beaucoup ! je la|le avoir aussi sur et sur mobile toujours aussi bien . ! en + il être non payant ! un énorme bravo au ! conseil : vite ce ! ! ! ! ! ! ! ! ! '
bien, ': super : ce être un très bon application qui prendre beaucoup de place mais cela valoir le coup ! '
mauvais, ': bref : L application avoir être chouette si on avoir plus que du choix effet '
bien, ': super : C trop bien , je aller pouvoir faire plein de truc avec . '
bien, ': excellent ! commentaire : je avoir le top ! '
mauvais, ': impossible à ouvrir : je avoir un et le application se fermer automatiquement dès que je essayer de la|le ouvrir . dommage '
mauvais, ': inutilisable : je avoir sur mon @card@ , il ne être plus compatible avec le note @card@ ! donc je perdre mon ... ne pouvoir pas le remplacer se refermer dès que je sélectionner un photo à modifier . vite redonner moi ! ! ! '
bien, ': commentaire : je le vivre . ce être cela mon passion . ouais ce être bien super . je très bien le nouveau version '
bien, ': intéressant : on essayer on atteindre notre objectif . bon chance à tout le utilisateur . '
bien, ': bon application : il être vraiment super , je le recommander . '
bien, ': commentaire : bien vrai il me manquer juste le application de ajout de texte . '
mauvais, ': nul : ce être de le merde on pouvoir juste mettre en couleur vraiment trop nul '
mauvais, ': cela ne marcher pas ! commentaire : quand je ouvrer|ouvrir le , je avoir un écran blanc et après je avoir un notification comme quoi le application ne répondre plus ... je ne le conseiller pas ... . '
bien, ': merci ! commentaire : un excellent application pour me amuser un peu avec mon production quand je ne suivre|être pas dans mon studio . bien sympathique . '
mauvais, ': commentaire : ce être pas impressionnant sur le tablette on pouvoir mettre du effet ! '
mauvais, ': @card@ commentaire : le se fermer dès que je sélectionner un filtre sur un photo ... '
bien, ': : ce être superbe '
bien, ': commentaire : '
neutre, ': très bien : très efficace en tant que expérience mais pas trop professionnel '
mauvais, ': : '
bien, ': cool : C cool '
bien, ': super : moi être photographe , je trouver ce génial je vous le . . pour plus de sur moi : mon : statut '
bien, ': cool : cela être cool que on pouvoir écrire mais sinon ce être super '
bien, ': commentaire : en @card@ mot , super cool ! ah non en faire @card@ mais le avoir je devenir un pro : au fait je suivre|être sur clash clan rien avoir voir mais je modifier du truc ! mais le de ce être long '
bien, ': bravo : presque parfait et encore mieux avec au moins le hall de enregistrement qui être connaître à le avance . pour le porte de embarquement , il être bon de la|le ajouter dès que elle être définir . '
bien, ': commentaire : '
mauvais, ': application si : il me être impossible de ouvrir le carte de embarquement , le application se avec un message de erreur que le application se être chaque foi|fois que je tenter de ouvrir un carte de embarquement . je avoir ce depuis le mise avoir jour . '
mauvais, ': absence de carte de embarquement , enregistrement peu pratique être extrêmement pénible , le carte de embarquement ne être jamais disponible sur le vol que je réserver . soit je ne avoir pas de chance , soit cela ne marcher pas . de plus , il être maintenant impossible de obtenir son carte par ou . bref , il falloir se trainer un page ... pratique . @card@ se enregistrer , il falloir connaître par cœur son numéro de vol et de réservation et faire le aller et venir entre plusieurs écran de le application ( " vol " et " enregistrer " ) ... . finalement ce être un application pratique à condition de avoir un papier , un crayon , un imprimante . '
bien, ': très fonctionnel : : très bon , pratique , fonctionnel et robuste au mauvais ( ) . mettre à jour en temps réel de le horaire , par exemple en cas de retard . : ( un petit peu gros ) . seul bémol : le préférence de siège ( ... ) saisir dans le profil de voyageur sur le site sembler ne pas être prendre en compte . problème de ce ou du système de de en général ? je ne savoir pas . autre amélioration possible : indiquer si possible le porte de embarquement dès que elle être connaître . éviter de traverser du aérogare en courant ... . '
bien, ': très bon : pas grand chose à dire . esthétique et fonctionnel . un réussite . '
bien, ': très efficace commentaire : bravo pour le carte de embarquement disponible hors ligne . '
bien, ': commentaire : avoir marche très bien '
bien, ': commentaire : y ) '
bien, ': commentaire : utile '
bien, ': très pratique commentaire : tout le information dont je avoir besoin être la ! ! : - ) '
bien, ': sauf agenda . commentaire : pourquoi diable inscrire le vol dans PC et pas dans le agenda de son choix . '
bien, ': superbe application ! commentaire : quel évolution depuis le ancien version : ce être le jour et le nuit ! et le mise à jour régulier être appréciable . continuer comme cela : - ) '
bien, ': net amélioration : bon application qui permettre de gagner du temps . net amélioration suite à le . le ergonomie être bien mieux . plus aucun lors de le enregistrement . '
neutre, ': encore du : mieux que avant mais maintenant impossible de avoir le plan de cabine pour changer de siège ... . '
bien, ': vraiment un bon application : mais où être passer le tarif jeune depuis le dernier mise à jour ? ? ? il y avoir également un souci lors de le réservation du billet depuis lundi . je attendre le mise à jour pour voir si cela aller mieux . '
mauvais, ': impossible à utiliser : idem nouveau version . cela planter et cela mouliner pendant du minute . ... . cela plante avoir chaque foi|fois que je utiliser . impossible de obtenir mon . impossible de regarder mon . bref rien absolument rien ne fonctionner sur mon . catastrophique '
bien, ': sauf pour du voyage famille : bonne mais impassible de obtenir du carte de embarquement quand on voyager en famille ... pas de carte sur le pour plusieurs personne et il falloir un numéro de téléphone différent par personne : comment faire on on avoir du enfant sans téléphone ? ? ! ! ? ? bref retour au papier ... '
mauvais, ': installation : application très utile et facile de utilisation . elle le être encore plus si il y avoir moyen de la|le installer sur tout le tablette et portable . pas moyen en effet de la|le installer sur un tablette @card@ . y avoir il un solution rapide ? '
mauvais, ': de le pub ! commentaire : encore un qui vomir de le pub dans le volet de notification . désactivation impossible . je supposer que on ne payer pas le billet de avion assez cher . je . '
mauvais, ': inutile pour voyageur France : dommage que il ne y avoir pas de application similaire à celui de France . '
bien, ': commentaire : pratique . on y associer le carte de embarquement dès disponibilité '
neutre, ': bien , mais ... . commentaire : bon application pour téléphone , mais ne exister pas le version pour mon tablette tab , dommage ! pourtant et autre exister bien pour mon tablette . quand le version pour tablette tab ? ? ? '
mauvais, ': notification étoiler car je recevoir du notification publicitaire alors que elle être désactiver dans le application '
bien, ': très bien : application pratique et très complet . '
bien, ': très bon application ! commentaire : design très sympa , agréable à utiliser . point négatif : le icône de le application ne être pas très beau . je espérer un mise à jour avec le pour ! '
bien, ': passage avec un : ce être tout bonnement génial plus besoin de rien imprimer , vous avoir tout dessus . aucun souci jusque à le arrivé|arrivée , ce être magique . '
mauvais, ': commentaire : y avoir pas le Afrique là . '
neutre, ': incompatible tab @card@ commentaire : un semaine mon message @card@ mise à jour et pas compatible @card@ pourtant avec de nombreux tablette et sans jamais de souci . ? elle avoir quoi de le @card@ ? ? ? ? ? ? '
bien, ': ? commentaire : être ce que ce être normal par contre depuis le mise avoir jour de toujours revenir à le écran de mise à jour ? bien le dernier version mais le application sembler se acharner à me renvoyer sur un mise à jour que je ne pouvoir pas car faire ... : un peu ennuyant '
bien, ': très bien : beau design et rapide . '
bien, ': commentaire : '
mauvais, ': décevoir : un qui fonctionner parfaitement . mais depuis le dernier mise à jour , plus de carte de embarquement pour le vol , et de le pub ... '
neutre, ': pas mal : je arriver plus à réserver un vol depuis , que faire ? '
bien, ': parfait commentaire : voyager simplement sur '
neutre, ': problème pour se enregistrer commentaire : pour se pas de souci même si cela rester lourd ! mais pour se se enregistrer sur un autre vol cela ne pas il conserver le ancien vol ! '
neutre, ': pas très complet comme : le nouveau version de ce , qui se vouloir , il ne en être rien , impossible à se enregistrer avec le carte de fidélité , il falloir taper le numéro de billet ou le dossier de réservation , pas très pratique . autre menu incomplet , dans le rubrique " notre coordonnée|coordonnées " , il manquer quelque pays , donc si je avoir un problème , je devoir composer le numéro français au lieu du numéro local , de plus le numéro de téléphone ne fonctionner pas ( le numéro à @card@ chiffre ) hors de le métropole . '
bien, ': commentaire : très simple à utiliser , ce être parfait ! '
bien, ': cool : rien à signaler très correct '
bien, ': commentaire : '
bien, ': du mieux : beaucoup de résoudre donc je rajouter @card@ étoile ! si on pouvoir voir le note sans aller dans le détail du film , cela être un sans faute '
mauvais, ': commentaire : dès que le application me mettre un notification elle me la|le envoyer un centaine de foi|fois . je suivre|être obliger de mettre portable en mode muet le bruit être insupportable , jusque à ce que le application cesser de fonctionner '
