@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, 'génial demander appli  être nom art smartphone  meilleur appli  genre penser '
bien, ' fantastique Appli  préférer '
bien, 'bon appli    juste bug  lecture vidéo genre arriver lire vidéo intégrer article étoile '
bien, 'Chromecast  être simpa  avoir compatibilité regarder émission style faux raccord '
bien, 'bon appli    avoir trouver information chercher site complet '
bien, 'mal malgre  bugs  '
bien, ' application être complet juste dommage avis  film série être censurer modérateur '
bien, 'être proche perfection   être corriger remettre neuf bon applis  nouveau être temps '
bien, 'conseiller super appli  bande annonce être inscrire apres  etoiles  applu  être ipad  iphone  ipod  être lon  mettre android  super '
bien, ' bugs  être résoudre '
neutre, 'pub   pub ouvrer|ouvrir temps être insupportable avoir beau fermer rouvrir sec '
bien, 'bon appli  voir film favori aller sortir conseiller '
bien, 'nouveau appli  social  potentiel appli  être monstrueux beug.  '
bien, 'top énerver  servir jour noter film regarder être nombreux modération  être énervant injustifié '
mauvais, 'News  désordonné confus manquant vidéo buggées    vidéo lancer plein écran ancien vidéo avoir disparaître '
bien, 'super appli    super appli  rencontrer bugs  être agréable petit souci foi|fois salle aller film être répertorier appli  génial riche '
neutre, ' l  appli  beugue  planter fermer avoir galaxy  s5  savoir falloir '
bien, 'mode paysage navigation pas mode portraire mode vidéo rendre transition article/vidéo  désagréable '
bien, 'tout   vidéo dossier passer l  l  application être penser '
mauvais, 'point  fonctionner Iphone  être catastrophe utiliser appli  être incapable conserver salle préféré planter faire durer '
bien, 'dernier mise jour   mise jour octobre fonctionner mini réussir installer version avant aller '
neutre, ''
bien, ' super appli  souci avoir signaler '
neutre, 'synchronisation arriver synchroniser dernier page lire smartphone  connexion réseau vouloir poursuivre lecture avoir commencer pc  tablette phone avoir chapitre retard rester bloquer dernier page lire phone suivre|être obliger avancer avoir lire phone reprendre pc  tablette fonctionnne  avoir fenêtre dire être emplacement page avancer être vouloir avancer proposition apparaître phone avoir soumettre problème service client trouver solution '
mauvais, 'décevoir Ca  marcher galaxy  tab reconnaître login  '
mauvais, 'liseur|liseuse énergievore    bon liseur|liseuse consommer batterie impossible arrêter lancer démarrage appareil consommer mini batterie utilisation normal utiliser '
mauvais, 'x2    devoir revoir copie voir être impossible connecter ouvrir p****  menu fonctionner Du  coup avoir donner note bas avoir corriger sérieux problème '
bien, ' nickel truc être sympa être fonction rechercher trouver suite titre livre chercher longue liste livre avoir acheter être top '
bien, 'génial application être génial permettre avoir bon partie bibliothèque pouvoir lire document autre ebooks  pdf  rester mémoire '
bien, 'bon appli    fonctionner problème '
bien, 'adorer   parfait lire problème synchronisation '
bien, 'excellent liseur|liseuse   beau ergonomie remarquable praticité  faire application must  haver '
bien, 'Great  app    can  be  anywhere  enjoy  reading  Even  tho  rather  feel  avoir book  in my  hand  and  manually  turn  the  page this  is  avoir clore avoir it  gets  '
bien, 'facile utiliser portable tablette être facile remettre avoir lire '
mauvais, 'nul décevant produit amazon  arriver synchroniser progression lecture kindle  smartphone  proposer page lire élever être nul voir relire livre appli  inutile pénible '
bien, 'excellent manquer avis traducteur intégré '
bien, 'Kindle  amazon    avoir charge marche '
mauvais, 'It  keeps  loosing  my  books    It  keeps  loosing  my  books  haver to re-download  them  every  day  '
bien, ' Pluto  bien acheter @DALS  '
mauvais, ' fonctionner tab3  incroyable '
bien, 'client excellent appli  utiliser note '
mauvais, 'nul  nul ley  livre être anglais '
bien, 'utile  bon application Néanmoins  e-books  anglais traducteur présent version tablette kindle  faire défaut '
bien, 'cool merci créateur =  '
bien, 'bon  super marche avoir merveille '
mauvais, ' impossible faire fonctionner tab3  '
mauvais, ' être nul '
mauvais, ' crash systématique ouverture '
bien, ' excellent '
neutre, 'lecture contre recherche côté boutiquer m  énerver manquer choix langue '
mauvais, 'impossible ouvrir livre   taper sembler essayer|essayer charger passer '
mauvais, 'problème rotation   écran rester figer position aléatoire impossible changer '
bien, ' navigation boutique améliorer '
bien, ' adorer plein livre cool rapide télécharger  c  super avoir installer hésitation merciiiiiî  '
mauvais, 'blague  être délirer pouvoir changer luminosité portable ouvrer|ouvrir livre défoncer œil luminosité foutre g***le  '
bien, ' bon application pratiquer l  islam '
mauvais, 'tourner vide revoir code tourner vide revoir code '
neutre, 'DroidSerif  être présent proposer choisir application planter '
mauvais, 'allemand inutilisable mettre adresse mail prétexte être domicilier être proposer allemand moyen choisir français italien(que  maîtriser '
bien, 'super félicitation '
mauvais, ' ya ke  p\'tit etoile  bouge '
bien, '  aimer particule venir être enlever '
bien, 'c  nul c  meme  c  c  telrfone  super aitek  meme  c  fabriker  G  super appli  conseiller meme  c  francais  '
neutre, 'aller   être cool être varier avoir fond écran animer être '
neutre, '  bien pouvoir etre  ameliorer  etre  ciol  '
bien, 'magnifique beau pouvoir bouger changer couleur plien  dautre  '
neutre, 'beau couleur   avoir être avoir choix '
neutre, 'Samsung  galaxy  ace   aimer  c  dommage avoir 1font  decrant  '
bien, '  plupar  gens mettre avis avoir tester '
mauvais, ' nul rien être animer petit lumière moche plan '
neutre, 'avoir recevoir demande compte site web  an '
neutre, 'content  dire avoir fond|fonds écran avoir avoir retoucher image avoir image vouloir fumée rester beau '
bien, ' changer fond être simple falloir aller paramètre fond '
bien, 'super cool plein fond écran fumé être joli avoir effet parallaxe '
mauvais, ' être démoder créer être nul '
bien, 'parfait beau boire ty  foul  '
bien, 'trop fond ecran  conseil '
mauvais, 'joli joli fond|fonds publicité gâcher fonction paramètre dommage donner envie utiliser garder publicité gâcher application '
bien, 'Tres  class  aimer thème joli image bon résolution effet parallaxe énorme être dommage n  avoir horloge G3  part ca  être nickel '
bien, ' chic avoir samsung  penser avoir petit sœur '
bien, 'animer application '
mauvais, 'nul animer plantage '
bien, 'fond ecran  animer cest  couleur lecran  probleme  cest  prendre bcp  place conseil vouloir prendre place installer mettre fond decran  désinstalle  r  voud  laurer tjr  '
bien, 'Ma-gni-fique   joli image beau couleur '
mauvais, 'application   décevoir '
bien, ' dommage avoir avoir étoile suivre|être avoir Samsung  S  fonctionner '
mauvais, 'juste Fond  écran   lumière balader '
bien, 'excellent  magnifique rien avoir dire aimer?  '
bien, 'génial bon fond|fonds écran fumée '
bien, 'super beau Samsung  galaxie s  '
bien, 'groupe écran   joli couleur '
bien, '  Pencer  peinture bougerer  mettre dessu  pouvoir quanmeme  '
bien, 'samsung  s4  mini gens save  g3  '
mauvais, 'merde   voir fond écran animer merdicimal  échelle daube être sommet perdre temps télécharger  valoir peine '
bien, ' conseil aplie  avoir tou  monde être genial  '
mauvais, 'nul ya particule fond être facile avoir trouver Internet G3  être high-tech supporter avoir peine truc @walid  djebbar  appliquer piquer œil &gt  &lt  '
mauvais, 'confirmer être nul decu  attendre avoir fumée ais avoir droit avoir moustique voler lol  '
bien, ' fond d  écran être beau beau couleur d  effet image '
mauvais, 'nul faire animer nul.  avoir patricules  balandent.  useless  moche '
bien, ' joli couleur changer couleur aller ds  paramètre fond aimer application '
bien, 'super arriver utiliser enregistrement sonnerie notifications.  avoir essayer|essayer changer répertoire son notification musique faire retrouver dedans.  utiliser fonction définir supprimer sonnerie/notification  actuel avoir vibreur silencieux '
bien, 'simple pratique ergonomie simple accéder essentiel cad  enregistrer lire enregistrement bémol pouvoir écouter enregistrement consulter autre chose son lecture mettre pause pouvoir lire enregistrement lecteur audio  trouver instant '
bien, ' passer entrevue application être génial être café bruit ambiant qualité enregistrement être '
bien, 'xperiaE1    appli  être sympa mettre étoile l  écoute enregistrement n  être extraordinaire '
bien, '  bouton pouvoir être gros avoir besoin lunette|lunettes application fonctionnel smartphone  '
bien, 'tout   simple efficace juste dommage avoir mode édition pouvoir couper début fin morceau '
bien, ' cool facile utilisation bon qualité enregistrement '
bien, 'parfait manquer juste pouvoir couper enregistrement moment être debut  milieu avoir fin utile '
bien, 'avis enregistrer son être correct falloir pouvoir modifier enregistrement exemple supprimer partie '
bien, ' trouver appli  parfaire enregistrer chanter être super appli  suivre|être audition merci '
mauvais, '
bien, ' cool cool cool '
bien, 'adorer servir souvent.   juste petit dommage pouvoir couper enregistrement relecture conseiller '
bien, 'nickel bon appli  utiliser enregistrement interview cour|cours faire job ajustement automatique gain '
bien, 'etait    d  autre avoir dire avoir pasdebug  bon application '
bien, ' avoir installer app  voice  recorder bon qualité??  '
bien, 'demander terme qualité   être titre juste énorme gratuit merci développeurs  '
bien, 'cool Tres  pratique tres  bon qualiter  recommende  appli  besoin truc serieux  lycee  boulot '
bien, 'génial utiliser mettre audio  blog  c  génial '
bien, 'arnaquer ?    avoir pouvoir arnaquer parent|parents téléphone prof EPS  grâce ampli suivre|être prendre heure colle '
bien, 'parfait adorer super simple pratique utilisation installer avoir besoin dictaphone pouvoir envoyer mail réseau social enregistrement '
bien, 'parfait faire demander façon efficace interface simple '
bien, 'cool cool   adorer  '
bien, 'cool application faire demander être simple utilisation enregistrer régler qualité enregistrement '
bien, ' saturer enregistreur ca  meme  enregistrer guitare électrique excellent '
bien, '  réglage auto sensibilité micro marcher '
bien, 'parfait fonctionner c  être meilleur applis  j  avoir tester '
bien, 'super  cool pratique utile #Smart  '
neutre, 'carter sd  pouvoir enregistrer carte sd  cas arriver '
bien, 'parfait répondre avoir ambition '
bien, 'génial être super application créateur recommander '
bien, ' aider pouvoir prendre note avoir réunion pouvoir enregistrer suivre|être content application instant '
bien, ' merci application pouvoir poster vidéo facebook  '
bien, 'cool utile  cool utile '
bien, 'Tres  discretion  mode sauter silence sauver espace disquer '
neutre, 'enregistrement passer être court durée durée être longue appli  planter reponds  fonction style terminer perdre enregistrement saut silence être penser permettre alléger fichier pouvoir régler puissance micro cour|cours entendre voix prof bruit parasiter '
